hshd_num,basket_num,date,product_num,spend,units,age,income,children,loyalty,department,commodity,brand
169,85876,2020-01-14 19:00:00,1080,85.32,1,54,122920,2,No,Grocery,Regular,Private
285,88944,2020-01-14 20:00:00,1008,24.92,4,49,121267,3,Yes,Dairy,Regular,Private
274,60840,2020-01-14 21:00:00,1069,4.97,4,57,58295,1,No,Dairy,Organic,National
20,29369,2020-01-14 22:00:00,1043,19.02,2,68,121794,1,No,Dairy,Organic,National
239,28460,2020-01-14 23:00:00,1083,34.99,2,44,119780,2,Yes,Dairy,Organic,National
270,11461,2020-01-15 00:00:00,1073,18.79,2,40,113460,0,No,Snacks,Organic,Private
310,52362,2020-01-15 01:00:00,1072,9.27,3,62,55470,1,Yes,Grocery,Organic,Private
31,38610,2020-01-15 02:00:00,1011,45.09,4,66,38308,2,No,Snacks,Organic,National
314,30995,2020-01-15 03:00:00,1096,68.02,2,51,69298,1,No,Snacks,Organic,Private
104,94716,2020-01-15 04:00:00,1031,75.41,1,57,46364,3,Yes,Grocery,Regular,National
170,17717,2020-01-15 05:00:00,1033,40.47,4,35,74425,2,Yes,Dairy,Organic,Private
186,88867,2020-01-15 06:00:00,1082,48.33,4,57,37357,1,Yes,Snacks,Regular,National
128,89472,2020-01-15 07:00:00,1032,75.79,2,38,136306,0,No,Beverages,Organic,Private
210,74022,2020-01-15 08:00:00,1063,35.92,3,26,46779,3,Yes,Dairy,Regular,Private
281,63668,2020-01-15 09:00:00,1047,78.69,2,44,87854,2,Yes,Dairy,Organic,Private
253,61645,2020-01-15 10:00:00,1015,96.77,3,55,102267,2,Yes,Beverages,Regular,Private
19,39550,2020-01-15 11:00:00,1049,88.17,3,48,113613,0,Yes,Grocery,Organic,Private
200,96151,2020-01-15 12:00:00,1022,45.91,1,41,44397,1,No,Dairy,Organic,National
220,13576,2020-01-15 13:00:00,1025,58.37,2,48,94895,3,Yes,Beverages,Regular,Private
136,50868,2020-01-15 14:00:00,1053,71.93,3,33,138940,0,Yes,Beverages,Organic,Private
223,56380,2020-01-15 15:00:00,1043,35.58,4,30,90921,2,Yes,Dairy,Organic,National
3,15728,2020-01-15 16:00:00,1036,80.12,2,39,117235,3,No,Snacks,Organic,National
236,42800,2020-01-15 17:00:00,1008,44.25,3,50,57192,2,Yes,Dairy,Regular,Private
342,20886,2020-01-15 18:00:00,1093,84.84,4,57,43843,1,Yes,Dairy,Regular,National
228,89614,2020-01-15 19:00:00,1012,26.22,1,33,119112,3,No,Beverages,Organic,Private
142,79909,2020-01-15 20:00:00,1059,2.13,1,56,122658,1,No,Dairy,Regular,National
9,57236,2020-01-15 21:00:00,1079,63.64,2,47,99678,2,Yes,Grocery,Regular,Private
190,55805,2020-01-15 22:00:00,1001,45.74,2,39,66208,3,No,Beverages,Organic,Private
350,42532,2020-01-15 23:00:00,1094,6.92,2,48,82736,2,Yes,Beverages,Organic,Private
165,38688,2020-01-16 00:00:00,1059,49.27,2,52,135891,3,Yes,Dairy,Regular,National
139,21063,2020-01-16 01:00:00,1056,17.69,2,50,33373,3,Yes,Beverages,Organic,Private
276,33089,2020-01-16 02:00:00,1042,63.35,3,35,72348,0,Yes,Beverages,Organic,Private
291,65942,2020-01-16 03:00:00,1018,45.06,4,40,147611,0,Yes,Dairy,Organic,Private
53,61829,2020-01-16 04:00:00,1010,17.94,2,32,83222,0,No,Beverages,Organic,Private
175,60553,2020-01-16 05:00:00,1077,41.78,4,25,147474,1,No,Dairy,Organic,Private
110,43585,2020-01-16 06:00:00,1046,24.04,3,31,60977,1,No,Grocery,Organic,National
203,81739,2020-01-16 07:00:00,1088,65.66,3,52,30728,0,No,Beverages,Organic,National
136,69004,2020-01-16 08:00:00,1062,30.22,3,33,138940,0,Yes,Grocery,Regular,Private
4,12438,2020-01-16 09:00:00,1006,82.38,2,67,84021,1,No,Dairy,Regular,National
155,33212,2020-01-16 10:00:00,1078,2.4,1,37,137112,2,Yes,Beverages,Organic,Private
172,60362,2020-01-16 11:00:00,1093,40.94,1,49,48888,3,No,Dairy,Regular,National
358,82177,2020-01-16 12:00:00,1030,62.09,2,50,37114,1,No,Dairy,Organic,National
47,26983,2020-01-16 13:00:00,1087,3.24,2,50,75543,0,No,Grocery,Organic,National
94,24026,2020-01-16 14:00:00,1054,22.37,2,48,98385,2,No,Grocery,Organic,National
48,60998,2020-01-16 15:00:00,1024,33.41,3,26,86556,0,Yes,Beverages,Organic,National
240,65744,2020-01-16 16:00:00,1071,3.16,1,56,51545,2,Yes,Snacks,Organic,National
347,67013,2020-01-16 17:00:00,1029,55.12,1,55,82528,0,Yes,Grocery,Organic,Private
213,61039,2020-01-16 18:00:00,1035,63.46,4,56,54466,1,Yes,Grocery,Organic,Private
340,59831,2020-01-16 19:00:00,1049,23.52,4,56,121362,1,Yes,Grocery,Organic,Private
324,95172,2020-01-16 20:00:00,1013,54.8,1,59,112848,2,No,Dairy,Regular,National
139,44603,2020-01-16 21:00:00,1028,99.91,1,50,33373,3,Yes,Snacks,Regular,National
205,87758,2020-01-16 22:00:00,1026,88.81,3,61,149180,2,Yes,Grocery,Regular,Private
381,77713,2020-01-16 23:00:00,1049,6.81,4,47,134346,0,Yes,Grocery,Organic,Private
73,23105,2020-01-17 00:00:00,1035,13.66,2,39,81293,1,No,Grocery,Organic,Private
4,77182,2020-01-17 01:00:00,1033,49.95,3,67,84021,1,No,Dairy,Organic,Private
76,62147,2020-01-17 02:00:00,1020,25.27,4,47,90403,1,No,Beverages,Regular,Private
329,85400,2020-01-17 03:00:00,1037,9.02,2,53,66395,3,No,Grocery,Organic,Private
77,56434,2020-01-17 04:00:00,1074,26.2,2,64,59124,1,Yes,Dairy,Regular,National
304,36515,2020-01-17 05:00:00,1096,7.06,1,57,39435,0,No,Snacks,Organic,Private
256,99298,2020-01-17 06:00:00,1078,53.46,1,59,112873,2,Yes,Beverages,Organic,Private
102,68001,2020-01-17 07:00:00,1075,49.53,2,59,71975,2,Yes,Snacks,Organic,National
106,68397,2020-01-17 08:00:00,1087,1.63,2,66,57663,1,Yes,Grocery,Organic,National
333,71415,2020-01-17 09:00:00,1049,48.77,1,61,133214,1,Yes,Grocery,Organic,Private
39,26960,2020-01-17 10:00:00,1036,52.46,1,45,96617,0,Yes,Snacks,Organic,National
314,91838,2020-01-17 11:00:00,1074,60.96,1,51,69298,1,No,Dairy,Regular,National
275,55778,2020-01-17 12:00:00,1018,97.04,1,48,43807,2,Yes,Dairy,Organic,Private
88,40941,2020-01-17 13:00:00,1000,98.29,4,39,56646,2,No,Beverages,Regular,National
211,50955,2020-01-17 14:00:00,1080,53.17,1,68,93932,0,No,Grocery,Regular,Private
369,88565,2020-01-17 15:00:00,1039,84.67,3,49,39337,1,Yes,Dairy,Organic,National
77,66908,2020-01-17 16:00:00,1054,9.43,3,64,59124,1,Yes,Grocery,Organic,National
77,74067,2020-01-17 17:00:00,1079,53.58,3,64,59124,1,Yes,Grocery,Regular,Private
28,65696,2020-01-17 18:00:00,1025,68.21,1,68,55945,0,No,Beverages,Regular,Private
245,28429,2020-01-17 19:00:00,1042,56.91,2,63,39348,2,No,Beverages,Organic,Private
66,86676,2020-01-17 20:00:00,1058,23.84,2,50,114664,3,Yes,Dairy,Organic,Private
266,24847,2020-01-17 21:00:00,1050,7.2,4,33,92856,1,Yes,Snacks,Organic,National
382,57191,2020-01-17 22:00:00,1014,39.28,1,39,77605,1,No,Dairy,Organic,National
205,44256,2020-01-17 23:00:00,1007,65.12,3,61,149180,2,Yes,Grocery,Organic,National
58,38774,2020-01-18 00:00:00,1093,99.18,2,64,89638,0,No,Dairy,Regular,National
201,19127,2020-01-18 01:00:00,1013,24.42,1,26,71555,0,No,Dairy,Regular,National
225,38205,2020-01-18 02:00:00,1096,91.86,3,35,38335,1,Yes,Snacks,Organic,Private
142,91163,2020-01-18 03:00:00,1006,7.76,3,56,122658,1,No,Dairy,Regular,National
381,68764,2020-01-18 04:00:00,1017,93.17,3,47,134346,0,Yes,Grocery,Organic,Private
368,48664,2020-01-18 05:00:00,1011,83.4,3,59,59703,0,No,Snacks,Organic,National
84,66795,2020-01-18 06:00:00,1001,3.07,3,49,92752,3,Yes,Beverages,Organic,Private
143,42333,2020-01-18 07:00:00,1049,30.52,4,63,130386,0,Yes,Grocery,Organic,Private
352,46079,2020-01-18 08:00:00,1092,6.04,3,46,140133,1,No,Beverages,Regular,Private
33,94225,2020-01-18 09:00:00,1020,99.56,4,40,81990,0,Yes,Beverages,Regular,Private
152,34259,2020-01-18 10:00:00,1006,43.36,3,67,106797,2,No,Dairy,Regular,National
158,36571,2020-01-18 11:00:00,1090,66.56,3,46,112745,2,Yes,Dairy,Regular,National
141,61119,2020-01-18 12:00:00,1011,24.18,3,37,127532,1,No,Snacks,Organic,National
251,18009,2020-01-18 13:00:00,1083,93.44,3,49,36801,2,No,Dairy,Organic,National
303,71829,2020-01-18 14:00:00,1056,28.14,4,41,116769,0,No,Beverages,Organic,Private
112,48230,2020-01-18 15:00:00,1077,26.76,1,32,79115,2,Yes,Dairy,Organic,Private
144,66049,2020-01-18 16:00:00,1073,32.15,2,56,57350,1,Yes,Snacks,Organic,Private
209,46498,2020-01-18 17:00:00,1022,46.79,4,43,109459,2,Yes,Dairy,Organic,National
224,38820,2020-01-18 18:00:00,1029,2.83,4,46,35486,3,Yes,Grocery,Organic,Private
43,50315,2020-01-18 19:00:00,1057,60.19,4,28,37805,1,Yes,Grocery,Regular,National
264,42795,2020-01-18 20:00:00,1094,4.13,1,61,80343,1,Yes,Beverages,Organic,Private
244,95411,2020-01-18 21:00:00,1051,54.38,2,64,133033,2,No,Dairy,Regular,National
3,49191,2020-01-18 22:00:00,1055,46.33,1,39,117235,3,No,Dairy,Organic,Private
125,64453,2020-01-18 23:00:00,1009,25.01,2,25,131042,2,No,Grocery,Regular,Private
268,22453,2020-01-19 00:00:00,1018,33.65,2,59,118858,0,No,Dairy,Organic,Private
84,60325,2020-01-19 01:00:00,1018,70.86,2,49,92752,3,Yes,Dairy,Organic,Private
16,59490,2020-01-19 02:00:00,1086,1.95,1,27,132769,2,Yes,Dairy,Organic,Private
334,84796,2020-01-19 03:00:00,1058,32.35,2,48,50559,3,No,Dairy,Organic,Private
59,59993,2020-01-19 04:00:00,1043,68.35,3,28,103666,2,Yes,Dairy,Organic,National
177,55706,2020-01-19 05:00:00,1058,16.08,4,37,113042,2,No,Dairy,Organic,Private
63,52817,2020-01-19 06:00:00,1095,56.48,2,28,99042,1,Yes,Dairy,Regular,National
49,74544,2020-01-19 07:00:00,1083,17.72,4,44,144548,0,Yes,Dairy,Organic,National
307,65710,2020-01-19 08:00:00,1003,16.32,1,46,85771,1,No,Grocery,Organic,National
246,60799,2020-01-19 09:00:00,1096,77.46,1,42,53714,3,Yes,Snacks,Organic,Private
289,70964,2020-01-19 10:00:00,1064,27.39,3,26,64578,2,Yes,Dairy,Regular,National
286,63678,2020-01-19 11:00:00,1012,38.2,2,53,65909,3,No,Beverages,Organic,Private
332,81150,2020-01-19 12:00:00,1066,73.27,4,65,64620,1,Yes,Snacks,Organic,National
15,70438,2020-01-19 13:00:00,1011,18.77,4,48,124476,3,No,Snacks,Organic,National
338,87223,2020-01-19 14:00:00,1092,53.64,4,57,106539,2,Yes,Beverages,Regular,Private
255,71926,2020-01-19 15:00:00,1054,91.86,1,66,53625,0,Yes,Grocery,Organic,National
92,13801,2020-01-19 16:00:00,1060,55.83,2,31,128116,2,Yes,Grocery,Regular,Private
279,51048,2020-01-19 17:00:00,1094,5.84,3,62,136995,2,Yes,Beverages,Organic,Private
206,50144,2020-01-19 18:00:00,1040,59.38,3,56,96234,3,Yes,Snacks,Regular,Private
94,20148,2020-01-19 19:00:00,1035,9.93,1,48,98385,2,No,Grocery,Organic,Private
225,92819,2020-01-19 20:00:00,1001,28.93,2,35,38335,1,Yes,Beverages,Organic,Private
301,29861,2020-01-19 21:00:00,1021,85.12,3,31,116188,0,Yes,Snacks,Regular,Private
318,71717,2020-01-19 22:00:00,1021,2.1,3,57,96040,1,Yes,Snacks,Regular,Private
199,32480,2020-01-19 23:00:00,1040,8.62,1,61,140448,0,Yes,Snacks,Regular,Private
271,28637,2020-01-20 00:00:00,1094,36.97,4,27,118092,3,No,Beverages,Organic,Private
234,54621,2020-01-20 01:00:00,1013,99.94,3,60,90566,1,Yes,Dairy,Regular,National
46,70304,2020-01-20 02:00:00,1092,29.89,1,33,50056,2,No,Beverages,Regular,Private
64,57431,2020-01-20 03:00:00,1034,16.57,3,53,43284,0,Yes,Grocery,Regular,National
230,98921,2020-01-20 04:00:00,1049,55.39,3,40,41130,1,No,Grocery,Organic,Private
249,66172,2020-01-20 05:00:00,1008,52.41,1,35,132634,1,No,Dairy,Regular,Private
246,35437,2020-01-20 06:00:00,1095,45.51,1,42,53714,3,Yes,Dairy,Regular,National
75,18149,2020-01-20 07:00:00,1058,94.72,2,38,108781,1,No,Dairy,Organic,Private
157,24671,2020-01-20 08:00:00,1055,28.73,3,31,33267,2,No,Dairy,Organic,Private
223,33119,2020-01-20 09:00:00,1090,30.04,4,30,90921,2,Yes,Dairy,Regular,National
190,56117,2020-01-20 10:00:00,1009,14.89,4,39,66208,3,No,Grocery,Regular,Private
52,26279,2020-01-20 11:00:00,1024,70.03,2,68,43500,2,No,Beverages,Organic,National
88,78835,2020-01-20 12:00:00,1044,32.82,2,39,56646,2,No,Dairy,Organic,National
313,14803,2020-01-20 13:00:00,1096,80.47,1,51,82224,3,Yes,Snacks,Organic,Private
339,92897,2020-01-20 14:00:00,1010,97.2,4,45,51732,1,No,Beverages,Organic,Private
66,70805,2020-01-20 15:00:00,1008,5.32,3,50,114664,3,Yes,Dairy,Regular,Private
150,28201,2020-01-20 16:00:00,1006,99.32,1,69,45305,2,No,Dairy,Regular,National
20,38634,2020-01-20 17:00:00,1070,26.16,3,68,121794,1,No,Grocery,Organic,National
33,24760,2020-01-20 18:00:00,1033,42.59,4,40,81990,0,Yes,Dairy,Organic,Private
328,20826,2020-01-20 19:00:00,1082,78.0,1,54,97641,0,Yes,Snacks,Regular,National
281,96821,2020-01-20 20:00:00,1019,66.87,3,44,87854,2,Yes,Dairy,Regular,Private
46,55775,2020-01-20 21:00:00,1088,78.07,2,33,50056,2,No,Beverages,Organic,National
73,84676,2020-01-20 22:00:00,1004,47.17,3,39,81293,1,No,Dairy,Organic,Private
354,16798,2020-01-20 23:00:00,1092,91.69,3,26,98866,0,No,Beverages,Regular,Private
313,76103,2020-01-21 00:00:00,1054,79.2,1,51,82224,3,Yes,Grocery,Organic,National
343,87160,2020-01-21 01:00:00,1090,31.61,4,27,140008,3,Yes,Dairy,Regular,National
133,87751,2020-01-21 02:00:00,1088,94.9,3,38,112986,3,No,Beverages,Organic,National
55,83502,2020-01-21 03:00:00,1014,96.14,3,38,39662,1,Yes,Dairy,Organic,National
61,61410,2020-01-21 04:00:00,1047,42.09,3,30,148937,0,No,Dairy,Organic,Private
345,50888,2020-01-21 05:00:00,1003,65.54,3,49,101726,2,No,Grocery,Organic,National
8,59047,2020-01-21 06:00:00,1077,81.66,2,43,62093,0,Yes,Dairy,Organic,Private
272,55955,2020-01-21 07:00:00,1080,81.91,4,44,84693,0,Yes,Grocery,Regular,Private
246,11982,2020-01-21 08:00:00,1020,2.4,4,42,53714,3,Yes,Beverages,Regular,Private
176,43864,2020-01-21 09:00:00,1079,63.27,1,51,144352,2,Yes,Grocery,Regular,Private
116,89118,2020-01-21 10:00:00,1089,97.4,3,47,96387,1,No,Dairy,Organic,Private
317,95490,2020-01-21 11:00:00,1008,23.9,1,54,91629,1,Yes,Dairy,Regular,Private
271,49265,2020-01-21 12:00:00,1065,79.77,2,27,118092,3,No,Beverages,Regular,Private
193,56313,2020-01-21 13:00:00,1078,53.89,2,48,73286,1,No,Beverages,Organic,Private
150,54350,2020-01-21 14:00:00,1034,22.93,3,69,45305,2,No,Grocery,Regular,National
131,25378,2020-01-21 15:00:00,1087,6.05,1,29,141783,3,Yes,Grocery,Organic,National
102,79815,2020-01-21 16:00:00,1050,76.23,1,59,71975,2,Yes,Snacks,Organic,National
310,37924,2020-01-21 17:00:00,1077,32.33,4,62,55470,1,Yes,Dairy,Organic,Private
270,92593,2020-01-21 18:00:00,1036,38.18,1,40,113460,0,No,Snacks,Organic,National
292,17312,2020-01-21 19:00:00,1005,49.04,2,65,133605,0,Yes,Beverages,Organic,National
210,40353,2020-01-21 20:00:00,1081,51.21,2,26,46779,3,Yes,Grocery,Regular,National
361,96450,2020-01-21 21:00:00,1085,21.41,3,57,40975,2,No,Grocery,Organic,Private
338,26192,2020-01-21 22:00:00,1081,67.39,1,57,106539,2,Yes,Grocery,Regular,National
67,27450,2020-01-21 23:00:00,1050,69.56,1,68,123468,3,Yes,Snacks,Organic,National
10,15432,2020-01-22 00:00:00,1065,15.09,2,35,110738,3,Yes,Beverages,Regular,Private
49,67225,2020-01-22 01:00:00,1095,53.76,3,44,144548,0,Yes,Dairy,Regular,National
111,88711,2020-01-22 02:00:00,1016,61.32,4,33,124704,1,No,Beverages,Regular,National
321,75604,2020-01-22 03:00:00,1064,19.44,4,29,58016,2,No,Dairy,Regular,National
219,20295,2020-01-22 04:00:00,1008,89.55,3,62,81934,0,No,Dairy,Regular,Private
57,16774,2020-01-22 05:00:00,1012,48.8,3,60,143429,1,No,Beverages,Organic,Private
283,22190,2020-01-22 06:00:00,1099,12.39,4,49,67080,1,Yes,Grocery,Organic,National
113,41286,2020-01-22 07:00:00,1057,34.11,2,36,121007,2,Yes,Grocery,Regular,National
133,86325,2020-01-22 08:00:00,1029,48.22,1,38,112986,3,No,Grocery,Organic,Private
71,82427,2020-01-22 09:00:00,1030,2.0,4,38,74078,3,Yes,Dairy,Organic,National
83,97513,2020-01-22 10:00:00,1022,4.16,3,50,121747,1,Yes,Dairy,Organic,National
57,74014,2020-01-22 11:00:00,1062,6.5,3,60,143429,1,No,Grocery,Regular,Private
376,85852,2020-01-22 12:00:00,1027,54.28,1,25,63307,2,No,Dairy,Organic,Private
349,65256,2020-01-22 13:00:00,1058,34.27,3,64,82638,2,Yes,Dairy,Organic,Private
271,68630,2020-01-22 14:00:00,1009,89.42,2,27,118092,3,No,Grocery,Regular,Private
111,72771,2020-01-22 15:00:00,1088,56.36,3,33,124704,1,No,Beverages,Organic,National
357,61715,2020-01-22 16:00:00,1099,76.23,1,26,54504,1,No,Grocery,Organic,National
375,17466,2020-01-22 17:00:00,1089,69.03,4,44,61921,2,Yes,Dairy,Organic,Private
76,27637,2020-01-22 18:00:00,1025,52.51,2,47,90403,1,No,Beverages,Regular,Private
158,78745,2020-01-22 19:00:00,1076,74.73,3,46,112745,2,Yes,Beverages,Organic,National
20,46317,2020-01-22 20:00:00,1016,54.93,1,68,121794,1,No,Beverages,Regular,National
131,59766,2020-01-22 21:00:00,1039,39.16,4,29,141783,3,Yes,Dairy,Organic,National
329,13078,2020-01-22 22:00:00,1067,44.14,4,53,66395,3,No,Grocery,Organic,Private
122,37299,2020-01-22 23:00:00,1022,84.01,1,46,121680,2,Yes,Dairy,Organic,National
41,13543,2020-01-23 00:00:00,1034,56.76,4,63,46896,2,Yes,Grocery,Regular,National
167,61052,2020-01-23 01:00:00,1074,38.35,4,68,90692,2,Yes,Dairy,Regular,National
130,32064,2020-01-23 02:00:00,1075,18.79,4,25,68304,0,Yes,Snacks,Organic,National
23,82287,2020-01-23 03:00:00,1008,50.04,4,26,112750,1,Yes,Dairy,Regular,Private
279,90442,2020-01-23 04:00:00,1078,25.99,1,62,136995,2,Yes,Beverages,Organic,Private
251,93632,2020-01-23 05:00:00,1044,95.6,1,49,36801,2,No,Dairy,Organic,National
400,24425,2020-01-23 06:00:00,1036,49.61,3,68,105672,0,Yes,Snacks,Organic,National
9,61481,2020-01-23 07:00:00,1068,1.89,3,47,99678,2,Yes,Dairy,Regular,National
13,87347,2020-01-23 08:00:00,1018,10.19,2,60,103523,0,No,Dairy,Organic,Private
307,93114,2020-01-23 09:00:00,1074,29.15,4,46,85771,1,No,Dairy,Regular,National
320,82317,2020-01-23 10:00:00,1072,10.12,4,57,129835,3,No,Grocery,Organic,Private
52,96826,2020-01-23 11:00:00,1098,89.5,2,68,43500,2,No,Snacks,Organic,National
209,60530,2020-01-23 12:00:00,1026,85.58,1,43,109459,2,Yes,Grocery,Regular,Private
38,91099,2020-01-23 13:00:00,1012,97.12,1,31,146352,3,Yes,Beverages,Organic,Private
100,35888,2020-01-23 14:00:00,1056,70.94,2,41,39823,2,Yes,Beverages,Organic,Private
193,37491,2020-01-23 15:00:00,1059,64.9,3,48,73286,1,No,Dairy,Regular,National
191,42352,2020-01-23 16:00:00,1011,92.43,3,56,50150,1,No,Snacks,Organic,National
51,31676,2020-01-23 17:00:00,1008,94.69,4,31,33343,1,Yes,Dairy,Regular,Private
393,75836,2020-01-23 18:00:00,1091,87.87,3,30,148012,1,No,Dairy,Regular,Private
141,47463,2020-01-23 19:00:00,1076,86.29,1,37,127532,1,No,Beverages,Organic,National
168,58990,2020-01-23 20:00:00,1083,67.5,2,44,119084,3,No,Dairy,Organic,National
311,96544,2020-01-23 21:00:00,1076,1.16,2,69,72344,2,Yes,Beverages,Organic,National
109,73627,2020-01-23 22:00:00,1026,43.52,2,52,134182,1,No,Grocery,Regular,Private
207,30221,2020-01-23 23:00:00,1089,63.93,3,57,69954,1,Yes,Dairy,Organic,Private
300,95837,2020-01-24 00:00:00,1062,55.17,2,32,74482,2,Yes,Grocery,Regular,Private
110,82843,2020-01-24 01:00:00,1092,82.29,2,31,60977,1,No,Beverages,Regular,Private
196,61313,2020-01-24 02:00:00,1028,82.07,3,63,51352,1,Yes,Snacks,Regular,National
152,39251,2020-01-24 03:00:00,1021,60.27,1,67,106797,2,No,Snacks,Regular,Private
243,56586,2020-01-24 04:00:00,1072,3.18,4,57,118461,1,Yes,Grocery,Organic,Private
128,84418,2020-01-24 05:00:00,1087,37.56,1,38,136306,0,No,Grocery,Organic,National
105,63884,2020-01-24 06:00:00,1018,23.65,3,29,34611,3,Yes,Dairy,Organic,Private
10,62620,2020-01-24 07:00:00,1037,34.54,2,35,110738,3,Yes,Grocery,Organic,Private
356,20040,2020-01-24 08:00:00,1094,62.11,4,66,71430,0,Yes,Beverages,Organic,Private
148,81677,2020-01-24 09:00:00,1038,7.58,1,47,118668,2,No,Dairy,Regular,Private
365,55878,2020-01-24 10:00:00,1014,3.2,4,53,53959,0,No,Dairy,Organic,National
364,15969,2020-01-24 11:00:00,1053,44.25,1,63,120469,3,No,Beverages,Organic,Private
140,23162,2020-01-24 12:00:00,1031,79.56,1,66,42161,0,No,Grocery,Regular,National
190,75435,2020-01-24 13:00:00,1045,4.04,3,39,66208,3,No,Grocery,Regular,Private
94,84667,2020-01-24 14:00:00,1060,85.06,1,48,98385,2,No,Grocery,Regular,Private
229,15037,2020-01-24 15:00:00,1092,39.0,2,30,127203,2,Yes,Beverages,Regular,Private
63,70526,2020-01-24 16:00:00,1051,12.71,3,28,99042,1,Yes,Dairy,Regular,National
340,97914,2020-01-24 17:00:00,1033,57.18,4,56,121362,1,Yes,Dairy,Organic,Private
25,24693,2020-01-24 18:00:00,1072,95.28,3,57,58251,2,No,Grocery,Organic,Private
268,69090,2020-01-24 19:00:00,1034,54.71,1,59,118858,0,No,Grocery,Regular,National
281,12451,2020-01-24 20:00:00,1069,68.98,4,44,87854,2,Yes,Dairy,Organic,National
11,75560,2020-01-24 21:00:00,1036,81.83,2,35,69734,0,No,Snacks,Organic,National
320,15962,2020-01-24 22:00:00,1077,80.13,3,57,129835,3,No,Dairy,Organic,Private
201,99552,2020-01-24 23:00:00,1060,8.24,1,26,71555,0,No,Grocery,Regular,Private
126,26444,2020-01-25 00:00:00,1048,74.36,4,59,123610,1,Yes,Snacks,Organic,Private
306,50443,2020-01-25 01:00:00,1008,95.0,2,46,60355,0,Yes,Dairy,Regular,Private
190,26506,2020-01-25 02:00:00,1018,70.36,2,39,66208,3,No,Dairy,Organic,Private
89,48384,2020-01-25 03:00:00,1086,83.81,3,69,134185,0,Yes,Dairy,Organic,Private
355,34248,2020-01-25 04:00:00,1027,49.07,4,51,49087,3,No,Dairy,Organic,Private
116,56162,2020-01-25 05:00:00,1079,32.59,1,47,96387,1,No,Grocery,Regular,Private
352,52690,2020-01-25 06:00:00,1025,67.95,4,46,140133,1,No,Beverages,Regular,Private
177,79625,2020-01-25 07:00:00,1037,49.73,2,37,113042,2,No,Grocery,Organic,Private
14,78008,2020-01-25 08:00:00,1039,89.63,4,64,135103,1,No,Dairy,Organic,National
257,70309,2020-01-25 09:00:00,1024,97.46,3,31,130843,0,No,Beverages,Organic,National
209,53237,2020-01-25 10:00:00,1098,82.16,4,43,109459,2,Yes,Snacks,Organic,National
281,45732,2020-01-25 11:00:00,1068,99.28,4,44,87854,2,Yes,Dairy,Regular,National
328,18104,2020-01-25 12:00:00,1070,35.49,3,54,97641,0,Yes,Grocery,Organic,National
325,93230,2020-01-25 13:00:00,1022,89.68,4,41,133333,2,No,Dairy,Organic,National
389,44980,2020-01-25 14:00:00,1088,33.66,3,49,127007,3,No,Beverages,Organic,National
105,84990,2020-01-25 15:00:00,1064,12.69,3,29,34611,3,Yes,Dairy,Regular,National
147,49560,2020-01-25 16:00:00,1021,62.52,3,61,55351,2,Yes,Snacks,Regular,Private
279,19554,2020-01-25 17:00:00,1063,46.04,2,62,136995,2,Yes,Dairy,Regular,Private
9,55987,2020-01-25 18:00:00,1067,92.25,4,47,99678,2,Yes,Grocery,Organic,Private
118,40985,2020-01-25 19:00:00,1057,49.73,3,61,89275,0,Yes,Grocery,Regular,National
94,58167,2020-01-25 20:00:00,1027,92.84,1,48,98385,2,No,Dairy,Organic,Private
